#stake     ar       d1       d2       d3      x      y    h   dw rhow   imw   ds rhos   ims  nswe bw_str bs_str ba_str bw_fld bs_fld ba_fld
E02      2003 20021108 20030505 20030930 662387 465532  963  2.68 300    NA    NA  NA  3.31   .05    .80  -4.12  -3.31    .54  -4.06  -3.52
E03      2003 20020914 20030505 20030929 661923 460913 1192  6.46 560    NA    NA  NA   .22   .08   3.62  -3.84   -.22   3.62  -3.76   -.14
E04      2003 20020913 20030505 20030929 662032 457771 1288  8.05 520    NA  3.95 600    NA   .02   4.19  -1.82   2.37   4.13  -1.80   2.33
G04      2003 20020913 20030606 20030926 584087 445426 1682  4.88 520    NA  2.36 600    NA   .16   2.54  -1.12   1.42   2.48   -.96   1.52
Gjal01   2003       NA 20030602 20030926 581576 449073 1675    NA  NA    NA    NA  NA    NA   .20     NA  -1.03     NA     NA   -.83     NA
Gjal02   2003       NA 20030602 20030926 580781 449043 1689    NA  NA    NA    NA  NA    NA   .16     NA   -.99     NA     NA   -.83     NA
Gjal03   2003       NA 20030602 20030926 579987 449031 1688    NA  NA    NA    NA  NA    NA   .15     NA  -1.06     NA     NA   -.91     NA
Gjal04   2003       NA 20030602 20030926 579175 449011 1677    NA  NA    NA    NA  NA    NA   .16     NA  -1.07     NA     NA   -.91     NA
Gjal05   2003       NA 20030602 20030926 578375 448988 1669    NA  NA    NA    NA  NA    NA   .19     NA  -1.15     NA     NA   -.97     NA
Gjal06   2003       NA 20030602 20030926 577833 448968 1672    NA  NA    NA    NA  NA    NA   .19     NA  -1.14     NA     NA   -.95     NA
Gjal07   2003       NA 20030602 20030926 576774 448943 1691    NA  NA    NA    NA  NA    NA   .20     NA  -1.00     NA     NA   -.80     NA
Gjal08   2003       NA 20030602 20030926 575983 448922 1699    NA  NA    NA    NA  NA    NA   .18     NA   -.86     NA     NA   -.68     NA
Gjal09   2003       NA 20030602 20030926 575186 448903 1707    NA  NA    NA    NA  NA    NA   .13     NA   -.92     NA     NA   -.79     NA
Gjal10   2003       NA 20030602 20030926 574378 448881 1717    NA  NA    NA    NA  NA    NA   .21     NA   -.95     NA     NA   -.74     NA
Gjal11   2003       NA 20030602 20030926 573582 448860 1719    NA  NA    NA    NA  NA    NA   .23     NA   -.96     NA     NA   -.72     NA
Gjal12   2003       NA 20030602 20030926 572778 448841 1717    NA  NA    NA    NA  NA    NA   .21     NA   -.95     NA     NA   -.74     NA
Gjal13   2003       NA 20030602 20030926 571981 448820 1714    NA  NA    NA    NA  NA    NA   .21     NA   -.86     NA     NA   -.65     NA
Gjal14   2003       NA 20030602 20030926 576050 447130 1691    NA  NA    NA    NA  NA    NA   .23     NA  -1.03     NA     NA   -.80     NA
Gjal15   2003       NA 20030602 20030926 576092 445148 1683    NA  NA    NA    NA  NA    NA   .19     NA  -1.15     NA     NA   -.96     NA
Gjal16   2003 20020913 20030601 20030926 579650 447238 1674    NA  NA    NA    NA  NA    NA   .16     NA  -1.07     NA     NA   -.91     NA
Gjal17   2003 20020913 20030601 20030926 578854 445322 1668    NA  NA    NA    NA  NA    NA   .16     NA   -.97     NA     NA   -.81     NA
Gjal20   2003       NA 20030602 20030926 576057 446210 1687    NA  NA    NA    NA  NA    NA   .15     NA   -.90     NA     NA   -.75     NA
Gjal21   2003       NA 20030602 20030926 576459 448081 1687    NA  NA    NA    NA  NA    NA   .12     NA  -1.04     NA     NA   -.93     NA
Gjal22   2003 20020913 20030602 20030926 576326 449839 1705    NA  NA    NA    NA  NA    NA   .17     NA   -.87     NA     NA   -.69     NA
Gjal23   2003 20020913 20030602 20030926 577223 450190 1699    NA  NA    NA    NA  NA    NA   .16     NA   -.91     NA     NA   -.75     NA
Gjal24   2003 20020913 20030602 20030926 578218 450320 1694    NA  NA    NA    NA  NA    NA   .20     NA   -.97     NA     NA   -.77     NA
Gjal26   2003 20020913 20030601 20030926 579767 448152 1678    NA  NA    NA    NA  NA    NA   .17     NA  -1.02     NA     NA   -.84     NA
Gjal27   2003 20020913 20030601 20030926 579268 446033 1673    NA  NA    NA    NA  NA    NA   .19     NA  -1.02     NA     NA   -.83     NA
Gjal28   2003 20020913 20030601 20030926 576249 451396 1735    NA  NA    NA    NA  NA    NA   .23     NA     NA     NA     NA     NA     NA
Gke15    2003 20020913 20030603 20030926 584226 440749 1621    NA  NA    NA    NA  NA    NA   .15     NA  -1.07     NA     NA   -.92     NA
Go1      2003 20020913 20030601 20030926 575924 452645 1752  4.41 490    NA  2.30 600    NA   .22   2.16   -.78   1.38   2.09   -.57   1.52
Haab     2003 20020916 20030428       NA 577206 428524 1722  8.36 520    NA    NA  NA    NA   .00   4.35     NA     NA   4.20     NA     NA
Hof01    2003 20020914 20030505 20030929 663350 452687 1132  6.70 550    NA  1.94 600    NA   .04   3.68  -2.52   1.16   3.68  -2.48   1.20
Hosp1    2003       NA 20030525 20031102 669664 441184  109    NA  NA  2.72    NA  NA  6.51   .00  -2.72  -6.51  -9.22  -2.72  -6.51  -9.22
K01      2003 20020913 20030428 20030925 553411 454756  982  1.02 590    NA    NA  NA  5.45   .00    .60  -6.05  -5.45    .60  -6.05  -5.45
K02      2003 20020913 20030428 20030925 555212 454312 1120  1.02 670    NA    NA  NA    NA    NA    .68     NA     NA    .68     NA     NA
K03      2003 20020913 20030428 20030925 558814 452720 1304  3.00 600    NA    NA  NA  1.20   .05   1.80  -3.00  -1.20   1.80  -2.94  -1.14
K04      2003 20020913 20030428 20030925 562164 450899 1496  4.54 470    NA  1.16 600    NA   .17   2.13  -1.44    .70   2.13  -1.27    .86
K05      2003 20020913 20030428 20030925 567583 451435 1683  4.32 470    NA  1.43 600    NA   .21   2.03  -1.17    .86   1.96   -.96   1.00
K06      2003 20020913 20030601 20030926 570617 460600 1966  4.13 490    NA  3.58 600    NA   .29   2.02    .12   2.15   1.94    .42   2.35
K07      2003 20020913 20030428 20030925 562484 443265 1539  4.58 510    NA  1.22 600    NA   .19   2.33  -1.60    .73   2.27  -1.41    .86
Kverk1   2003       NA 20030605       NA 609877 463891 1838  3.37 410    NA    NA  NA    NA    NA   1.38     NA     NA   1.38     NA     NA
Kverk2   2003       NA 20030605       NA 611455 463043 1795  5.85 400    NA    NA  NA    NA    NA   2.34     NA     NA   2.34     NA     NA
L1-1     2003 20020913 20030603 20030927 585716 435668 1495    NA  NA    NA    NA  NA    NA   .08     NA   -.88     NA     NA   -.80     NA
L1-2     2003 20020913 20030603 20030927 585967 435918 1518    NA  NA    NA    NA  NA    NA   .15     NA  -1.24     NA     NA  -1.08     NA
L1-3     2003 20020913 20030603 20030927 586139 436089 1528    NA  NA    NA    NA  NA    NA   .11     NA  -1.20     NA     NA  -1.09     NA
L1-4     2003 20020913 20030603 20030927 586215 436524 1539    NA  NA    NA    NA  NA    NA   .13     NA  -1.10     NA     NA   -.97     NA
L1-5     2003 20020913 20030603 20030927 586412 436891 1552    NA  NA    NA    NA  NA    NA   .13     NA   -.99     NA     NA   -.86     NA
Se01     2003       NA 20030603 20030925 569247 440899 1576    NA  NA    NA    NA  NA    NA   .17     NA  -1.29     NA     NA  -1.11     NA
Se02     2003       NA 20030603 20030925 569956 441846 1594    NA  NA    NA    NA  NA    NA   .17     NA  -1.11     NA     NA   -.94     NA
Se03     2003       NA 20030603 20030925 570584 442724 1613    NA  NA    NA    NA  NA    NA   .21     NA  -1.26     NA     NA  -1.04     NA
Se04     2003       NA 20030603 20030925 570871 443122 1599    NA  NA    NA    NA  NA    NA   .21     NA  -1.01     NA     NA   -.80     NA
Se05     2003       NA 20030603 20030925 572057 444708 1625    NA  NA    NA    NA  NA    NA   .24     NA  -1.31     NA     NA  -1.06     NA
Se06     2003       NA 20030603 20030925 572506 445369 1654    NA  NA    NA    NA  NA    NA   .23     NA  -1.13     NA     NA   -.89     NA
Se07     2003       NA 20030603 20030925 573128 446248 1679    NA  NA    NA    NA  NA    NA   .23     NA  -1.16     NA     NA   -.92     NA
Se08     2003       NA 20030603 20030925 571154 444730 1621    NA  NA    NA    NA  NA    NA   .24     NA  -1.35     NA     NA  -1.10     NA
Se09     2003       NA 20030603 20030925 570405 443560 1620    NA  NA    NA    NA  NA    NA   .16     NA  -1.14     NA     NA   -.98     NA
Se10     2003       NA 20030603 20030925 572104 442579 1621    NA  NA    NA    NA  NA    NA   .00     NA   -.97     NA     NA   -.97     NA
Se11     2003       NA 20030603 20030925 572645 444055 1621    NA  NA    NA    NA  NA    NA   .21     NA  -1.14     NA     NA   -.93     NA
Sv01     2003       NA 20030603 20030925 565379 443019 1541    NA  NA    NA    NA  NA    NA   .17     NA  -1.25     NA     NA  -1.07     NA
Sv02     2003       NA 20030603 20030925 565748 443484 1542    NA  NA    NA    NA  NA    NA   .17     NA  -1.30     NA     NA  -1.13     NA
Sv03     2003       NA 20030603 20030925 566048 443942 1523    NA  NA    NA    NA  NA    NA   .17     NA  -1.13     NA     NA   -.96     NA
Sv04     2003       NA 20030603 20030925 567089 445346 1580    NA  NA    NA    NA  NA    NA   .16     NA  -1.27     NA     NA  -1.11     NA
Sv05     2003       NA 20030603 20030925 567478 445881 1614    NA  NA    NA    NA  NA    NA   .19     NA  -1.14     NA     NA   -.95     NA
Sv06     2003       NA 20030603 20030925 567882 446460 1628    NA  NA    NA    NA  NA    NA   .19     NA  -1.17     NA     NA   -.98     NA
Sv07     2003       NA 20030603 20030925 565792 444587 1557    NA  NA    NA    NA  NA    NA   .16     NA  -1.00     NA     NA   -.84     NA
Sv08     2003       NA 20030603 20030925 566277 445395 1580    NA  NA    NA    NA  NA    NA   .16     NA  -1.35     NA     NA  -1.19     NA
Sv09     2003       NA 20030603 20030925 567440 444868 1565    NA  NA    NA    NA  NA    NA   .19     NA  -1.37     NA     NA  -1.18     NA
Sv10     2003       NA 20030603 20030925 567091 443902 1568    NA  NA    NA    NA  NA    NA   .14     NA  -1.29     NA     NA  -1.15     NA
T01      2003 20020912 20030426 20031122 540664 425814  718   .67 510    NA    NA  NA  5.84   .02    .34  -6.18  -5.84    .34  -6.17  -5.82
T02      2003 20020912 20030426 20031122 544538 425036  945  1.96 680    NA    NA  NA  4.25   .16   1.33  -5.58  -4.25   1.33  -5.42  -4.09
T03      2003 20020912 20030601 20030926 549405 426468 1092  2.54 560    NA    NA  NA  2.63   .00   1.42  -4.05  -2.63   1.42  -4.05  -2.63
T04      2003 20020912 20030428 20030925 555187 428687 1231  4.78 540    NA   .41 600    NA   .07   2.58  -2.33    .25   2.58  -2.27    .31
T05      2003 20020912 20030429 20030925 562035 430717 1341  4.10 500    NA   .46 600    NA   .15   2.05  -1.77    .28   2.05  -1.62    .43
T06      2003 20020912 20030428 20030925 567034 434373 1450  5.29 480    NA  1.37 600    NA   .17   2.54  -1.72    .82   2.47  -1.54    .93
T07      2003 20020912 20030429 20030925 571429 436434 1563  5.34 530    NA  2.40 600    NA   .21   2.83  -1.39   1.44   2.77  -1.18   1.59
T08      2003 20020912 20030428 20030925 574007 438274 1638  6.51 490    NA  3.86 600    NA   .27   3.19   -.87   2.32   3.12   -.60   2.51
