station,file,rmse_albedo,r2_albedo,n_albedo,rmse_totalheight,r2_totalheight,n_totalheight,bw_rmse,bw_r2,bs_rmse,bs_r2,ba_rmse,ba_r2,Start_from_restart_file,Stake_evaluation,WRF_simulation,Compression_level,Slurm_use,Full_field,Force_use_TP,Force_use_N,Tile_of_glacier_of_interest,Time_step_input_file_seconds,Max_layers,Z_measurement_height,Stability_correction,Albedo_method,Densification_method,Penetrating_method,Roughness_method,Saturation_water_vapour_method,Initial_snowheight,Initial_snow_layer_heights,Initial_glacier_height,Initial_glacier_layer_heights,Initial_top_density_snowpack,Initial_bottom_density_snowpack,Temperature_bottom,Const_init_temp,Center_snow_transfer_function,Spread_snow_transfer_function,Multiplication_factor_for_RRR_or_SNOWFALL,Minimum_snow_layer_height,Minimum_snowfall,Remesh_method,First_layer_height_log_profile,Layer_stretching_log_profile,Merge_max,Density_threshold_merging,Temperature_threshold_merging,Density_fresh_snow,Albedo_fresh_snow,Albedo_firn,Albedo_ice,Albedo_mod_snow_aging,Albedo_mod_snow_depth,t_star_wet,t_star_dry,t_star_K,t_star_cutoff,Roughness_fresh_snow,Roughness_ice,Roughness_firn,Aging_factor_roughness,Snow_ice_threshold,lat_heat_melting,lat_heat_vaporize,lat_heat_sublimation,spec_heat_air,spec_heat_ice,spec_heat_water,k_i,k_w,k_a,water_density,ice_density,air_density,sigma,zero_temperature,Surface_emission_coeff
B16,B16_stageB/output/B16_S02_ms0001210_mrrr8369_afs088706_aice0330_afirn0550_aging30_067_20010402-20201010.nc,0.13850919346977708,-0.5423710291813801,163368,0.5192918291547511,0.9988946096274514,63868,0.5407531521184619,-1.7429671170891292,0.8927644480107148,-4.422125110281036,0.8632960118139451,-1.0292316295408885,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8369,0.001,0.00121,log_profile,0.01,1.2,1,5,0.01,300.0,0.88706,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001356_mrrr9611_afs087678_aice0330_afirn0550_aging30_130_20010402-20201010.nc,0.13259734028729164,-0.41351780715064024,163368,0.606318812310067,0.9988334979066814,63868,0.5090025313816021,-1.4303138747125916,0.9292166912189092,-4.873943492097941,1.0943933389052634,-2.261061850543771,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9611,0.001,0.001356,log_profile,0.01,1.2,1,5,0.01,300.0,0.87678,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001419_mrrr11526_afs089389_aice0330_afirn0550_aging30_079_20010402-20201010.nc,0.1445525555169144,-0.6798991335659497,163368,0.7080347102637723,0.9989265208944648,63868,0.7261294652168937,-3.9459600277639275,1.0494128503856426,-6.4918403767837685,1.5856046709430083,-5.845449750638677,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1526,0.001,0.001419,log_profile,0.01,1.2,1,5,0.01,300.0,0.89389,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001434_mrrr8665_afs091084_aice0330_afirn0550_aging30_105_20010402-20201010.nc,0.15326609420820178,-0.888529784250031,163368,0.5237783819233163,0.9989595067519982,63868,0.5354432228355973,-1.6893624326190917,0.9327154387016908,-4.918260681025452,0.9169988975161909,-1.2895481477161348,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8665,0.001,0.001434,log_profile,0.01,1.2,1,5,0.01,300.0,0.91084,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001598_mrrr10973_afs088975_aice0330_afirn0550_aging30_072_20010402-20201010.nc,0.14010467460694861,-0.5781086850164168,163368,0.6835115112969211,0.9988652964824429,63868,0.6278114019990721,-2.697267554887036,0.9988308080544936,-5.787027647127584,1.3999724797794253,-4.336434103010372,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0973,0.001,0.001598,log_profile,0.01,1.2,1,5,0.01,300.0,0.88975,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001639_mrrr9449_afs086905_aice0330_afirn0550_aging30_064_20010402-20201010.nc,0.1274376772037885,-0.3056517415420761,163368,0.605586700131089,0.9987207021944216,63868,0.5044583338968351,-1.3871135847332283,0.8899612087516235,-4.388128122332762,1.0045160417631116,-1.7474253884713673,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9449,0.001,0.001639,log_profile,0.01,1.2,1,5,0.01,300.0,0.86905,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001767_mrrr11251_afs08684_aice0330_afirn0550_aging30_140_20010402-20201010.nc,0.12764673042468086,-0.3099389286105141,163368,0.7425659664892864,0.9986549436195972,63868,0.6477147555890884,-2.9354107135209997,0.9627239676055886,-5.30520668922897,1.4016245927262523,-4.349036627885666,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1251,0.001,0.001767,log_profile,0.01,1.2,1,5,0.01,300.0,0.8684,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001825_mrrr9522_afs088041_aice0330_afirn0550_aging30_065_20010402-20201010.nc,0.13320372567603772,-0.42647578116749973,163368,0.5907798482577312,0.9987920350150521,63868,0.5059751040243515,-1.4014899784633688,0.9029990208583285,-4.5471552204123045,1.012660491750844,-1.7921573375509103,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9522,0.001,0.001825,log_profile,0.01,1.2,1,5,0.01,300.0,0.88041,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0001961_mrrr11147_afs0926_aice0330_afirn0550_aging30_133_20010402-20201010.nc,0.1635391620112716,-1.1501818641453423,163368,0.647186807861078,0.9990125753263169,63868,0.6314340715917635,-2.74005945845251,1.047322297635321,-6.4620208693387795,1.4433522806974861,-4.6722692731636934,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1147,0.001,0.001961,log_profile,0.01,1.2,1,5,0.01,300.0,0.926,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002095_mrrr10350_afs087681_aice0330_afirn0550_aging30_115_20010402-20201010.nc,0.1309544293042653,-0.37870719761699934,163368,0.6495850853419273,0.998733479824338,63868,0.5312263811077426,-1.647169500954234,0.9249135229852231,-4.819665432190056,1.1590071521504663,-2.6575004293365483,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.035,0.001,0.002095,log_profile,0.01,1.2,1,5,0.01,300.0,0.87681,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002261_mrrr8766_afs09137_aice0330_afirn0550_aging30_137_20010402-20201010.nc,0.15160627420996042,-0.8478469954779881,163368,0.5139373456192993,0.9988817721014545,63868,0.5623854227359664,-1.9668158603962667,0.8925845927377503,-4.419940660479453,0.8398060100676762,-0.9203045481021266,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8766,0.001,0.002261,log_profile,0.01,1.2,1,5,0.01,300.0,0.9137,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002367_mrrr9243_afs086785_aice0330_afirn0550_aging30_099_20010402-20201010.nc,0.12965930664337716,-0.35157157050867927,163368,0.5829815343275813,0.9985708616816764,63868,0.5292768050084102,-1.6277751767336315,0.8498439694058759,-3.9133098556333925,0.9459109057704895,-1.4361982064186103,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9243,0.001,0.002367,log_profile,0.01,1.2,1,5,0.01,300.0,0.86785,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002430_mrrr8217_afs089792_aice0330_afirn0550_aging30_053_20010402-20201010.nc,0.1437035472862253,-0.6602238015557853,163368,0.5133096101382363,0.998568663736344,63868,0.6436485064238482,-2.886154060752301,0.8217464713218956,-3.5937933566867537,0.7870256065338613,-0.6865137227061333,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8217,0.001,0.00243,log_profile,0.01,1.2,1,5,0.01,300.0,0.89792,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002435_mrrr9022_afs089394_aice0330_afirn0550_aging30_011_20010402-20201010.nc,0.14137809826463973,-0.6069261910563026,163368,0.5467175640238311,0.9987235998647822,63868,0.5497426473605904,-1.8349234800609602,0.8657587191581356,-4.099052785566473,0.8823825075217291,-1.1199515416388905,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9022,0.001,0.002435,log_profile,0.01,1.2,1,5,0.01,300.0,0.89394,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002441_mrrr11213_afs092768_aice0330_afirn0550_aging30_119_20010402-20201010.nc,0.1631842071844605,-1.140858236015367,163368,0.6432055277670504,0.9989851620975962,63868,0.610596300506391,-2.4972833415967206,1.0328173267025667,-6.256760498397639,1.3918671910902396,-4.274821278888363,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1213,0.001,0.002441,log_profile,0.01,1.2,1,5,0.01,300.0,0.92768,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002514_mrrr8043_afs092807_aice0330_afirn0550_aging30_113_20010402-20201010.nc,0.15796619039794088,-1.006134041961253,163368,0.4968760072088592,0.9986553893009033,63868,0.671932361724088,-3.2351968237075788,0.8423869046176881,-3.8274632178927233,0.6934270694903316,-0.30922333226788234,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8043,0.001,0.002514,log_profile,0.01,1.2,1,5,0.01,300.0,0.92807,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002607_mrrr8242_afs090641_aice0330_afirn0550_aging30_009_20010402-20201010.nc,0.14720223342732286,-0.742049363098056,163368,0.5078699713620798,0.9985565770605197,63868,0.653563858529794,-3.006808054709526,0.8083029475025774,-3.4447166973928187,0.7536057668520917,-0.5463242979730407,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8242,0.001,0.002607,log_profile,0.01,1.2,1,5,0.01,300.0,0.90641,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002630_mrrr10706_afs091162_aice0330_afirn0550_aging30_020_20010402-20201010.nc,0.1504577835635061,-0.8199563751906382,163368,0.6149472723787394,0.9989286605357645,63868,0.5479631553958118,-1.8166001471077053,0.9741409350822308,-5.455640637146629,1.2170171507010308,-3.0327894740986503,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0706,0.001,0.00263,log_profile,0.01,1.2,1,5,0.01,300.0,0.91162,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002676_mrrr10229_afs088243_aice0330_afirn0550_aging30_129_20010402-20201010.nc,0.1337510135861464,-0.43822165003725666,163368,0.6189966842476661,0.9987219783648029,63868,0.5135366101564476,-1.4738040826808283,0.8995536764125375,-4.504906226011292,1.0628783317877586,-2.075949922724393,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0229,0.001,0.002676,log_profile,0.01,1.2,1,5,0.01,300.0,0.88243,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002805_mrrr11043_afs089801_aice0330_afirn0550_aging30_006_20010402-20201010.nc,0.14151986756161528,-0.6101505521246293,163368,0.6562192930161512,0.9988117402989631,63868,0.5636478818734472,-1.9801507998381904,0.9593579655854545,-5.26119358214103,1.2498648595575617,-3.2534200072377626,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1043,0.001,0.002805,log_profile,0.01,1.2,1,5,0.01,300.0,0.89801,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002825_mrrr11468_afs089141_aice0330_afirn0550_aging30_085_20010402-20201010.nc,0.13765311973630004,-0.5233643063260642,163368,0.7019549933268403,0.9987324961788228,63868,0.6081832766249571,-2.469696036987017,0.9656145876057306,-5.343126839309825,1.3379906646273831,-3.8743680721938754,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1468,0.001,0.002825,log_profile,0.01,1.2,1,5,0.01,300.0,0.89141,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002872_mrrr8161_afs087183_aice0330_afirn0550_aging30_057_20010402-20201010.nc,0.13127355387227596,-0.38543496447309855,163368,0.5550654888303432,0.9978048985622077,63868,0.691459709322411,-3.4849359010783623,0.7768487228739711,-3.1055247242339092,0.8991836085029353,-1.2014504591004873,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8161,0.001,0.002872,log_profile,0.01,1.2,1,5,0.01,300.0,0.87183,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002919_mrrr10073_afs09081_aice0330_afirn0550_aging30_143_20010402-20201010.nc,0.14589230442477724,-0.7111828805755773,163368,0.5987157285688638,0.9987685319057784,63868,0.5201806248276096,-1.538229141237002,0.9188115637315928,-4.743130231045635,1.0183103933486102,-1.8234006257851565,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0073,0.001,0.002919,log_profile,0.01,1.2,1,5,0.01,300.0,0.9081,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002948_mrrr8390_afs086983_aice0330_afirn0550_aging30_066_20010402-20201010.nc,0.1303565304572719,-0.3661464063310087,163368,0.5696989188218128,0.9978392337129882,63868,0.6644266861322645,-3.1411085652715824,0.7852449406117987,-3.1947497173124146,0.9070352640847847,-1.2400643682394503,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.839,0.001,0.002948,log_profile,0.01,1.2,1,5,0.01,300.0,0.86983,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0002982_mrrr11367_afs089488_aice0330_afirn0550_aging30_092_20010402-20201010.nc,0.1393988251942845,-0.5622476703657169,163368,0.6825939832185914,0.9987621768220624,63868,0.5878355453665244,-2.2414115031307658,0.9614839390917259,-5.288974412939774,1.2975626991309024,-3.58425596447786,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1367,0.001,0.002982,log_profile,0.01,1.2,1,5,0.01,300.0,0.89488,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003043_mrrr8549_afs089007_aice0330_afirn0550_aging30_145_20010402-20201010.nc,0.13938300458125863,-0.5618930861245022,163368,0.5365990950157954,0.9982988125207591,63868,0.6487969116071701,-2.9485717105235305,0.8113761848447107,-3.4785793400835594,0.8813016989607841,-1.1147613695752647,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8549,0.001,0.003043,log_profile,0.01,1.2,1,5,0.01,300.0,0.89007,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003079_mrrr8460_afs088541_aice0330_afirn0550_aging30_110_20010402-20201010.nc,0.13763244179444203,-0.5229066679858263,163368,0.547810680561575,0.9981138263225994,63868,0.6652624166915646,-3.151532672602163,0.8182083030908525,-3.554319813590385,0.9199228492890364,-1.3041723779162786,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.846,0.001,0.003079,log_profile,0.01,1.2,1,5,0.01,300.0,0.88541,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003087_mrrr11278_afs091712_aice0330_afirn0550_aging30_068_20010402-20201010.nc,0.152794611131937,-0.8769285193996754,163368,0.6651107069868247,0.9988154641704301,63868,0.5815922260814441,-2.172923984660055,0.9821142821060455,-5.561752011388191,1.2896119435514954,-3.5282484496549396,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1279,0.001,0.003087,log_profile,0.01,1.2,1,5,0.01,300.0,0.91712,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003117_mrrr10364_afs092676_aice0330_afirn0550_aging30_103_20010402-20201010.nc,0.15814394922924416,-1.0106515743112205,163368,0.5980726140639472,0.9988459498594847,63868,0.5276438575854314,-1.6115855411958155,0.9510179324971411,-5.152805292396558,1.0782138072693312,-2.165351412685787,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0364,0.001,0.003117,log_profile,0.01,1.2,1,5,0.01,300.0,0.92676,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003140_mrrr8416_afs087496_aice0330_afirn0550_aging30_032_20010402-20201010.nc,0.1322285269865368,-0.4056654754582141,163368,0.5686062047009304,0.9977993379372943,63868,0.6775333074491647,-3.3060967341516188,0.7910285961921406,-3.2567694323934013,0.9198990623747857,-1.3040532191363856,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8416,0.001,0.00314,log_profile,0.01,1.2,1,5,0.01,300.0,0.87496,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S02_ms0003286_mrrr9108_afs091337_aice0330_afirn0550_aging30_049_20010402-20201010.nc,0.15097040606216744,-0.8323789947915594,163368,0.5365790380259972,0.9986222082407095,63868,0.59583692567285,-2.3302536290105516,0.8501682514585859,-3.917060196277083,0.8607598692568155,-1.0173264169817338,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9108,0.001,0.003286,log_profile,0.01,1.2,1,5,0.01,300.0,0.91337,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
