Time,f,d,t,t2,rh,ps,sw_in,sw_out,lw_in,lw_out,HS,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
31-May-2018 11:00:00,3.626,220.8,4.58883333333333,4.92716666666667,65.4216666666667,882.539316666667,837.896733333333,495.98445,259.623216666667,325.447664957127,0,NaN,0.620330619430392,0,0,0,0.623414280032607
31-May-2018 12:00:00,1.93516666666667,215.566666666667,4.65166666666667,4.71733333333333,65.9233333333333,882.653583333333,861.362133333333,511.903133333333,266.1607,325.616221977855,0,NaN,0.620496171099593,0,0,0,0.623260779232224
31-May-2018 13:00:00,2.96566666666667,222.266666666667,3.72866666666667,4.53316666666667,61.765,882.59085,867.779016666667,518.681516666667,267.36375,321.215828123258,0,NaN,0.620489979544739,0,0,0,0.623107278431841
31-May-2018 14:00:00,3.51633333333333,221.766666666667,3.25416666666667,4.03316666666667,67.245,882.558466666667,837.32185,500.02105,264.8469,319.033326880421,0,NaN,0.620503117934842,0,0,0,0.622953777631459
31-May-2018 15:00:00,3.09016666666667,219.933333333333,3.097,3.79283333333333,69.355,882.45995,767.42035,461.728033333333,264.612833333333,318.300965105078,0,NaN,0.62049226251356,0,0,0,0.622800276831076
31-May-2018 16:00:00,3.112,217.4,3.00533333333333,3.44783333333333,71.8033333333333,882.450383333333,672.8506,410.193733333333,263.130816666667,317.901309180272,0,NaN,0.621308822789308,0,0,0,0.622646776030693
31-May-2018 17:00:00,3.32183333333333,216.066666666667,2.512,3.10066666666667,74.265,882.473516666667,557.86525,348.222333333333,258.965783333333,315.681546088987,0,NaN,0.62264476493944,0,0,0,0.62249327523031
31-May-2018 18:00:00,3.36083333333333,205.666666666667,3.094,3.09733333333333,75.025,882.439583333333,427.837433333333,279.7094,256.692916666667,318.445306976597,0,NaN,0.624093066637107,0,0,0,0.622339774429927
31-May-2018 19:00:00,3.7015,202.216666666667,2.5425,2.51533333333333,78.235,882.44385,297.334666666667,209.706383333333,253.569133333333,328.736483333333,0,0,0.6247772444596,0,0,0,0.622186273629545
31-May-2018 20:00:00,3.76216666666667,206.216666666667,2.055,2.15166666666667,76.095,882.3595,177.146216666667,141.131833333333,253.154433333333,326.445016666667,0,0,0.625325721907278,0,0,0,0.622032772829162
31-May-2018 21:00:00,4.41233333333333,201.433333333333,0.952833333333333,1.01666666666667,76.1,882.19505,73.5105533333333,69.8101566666667,253.373933333333,322.588183333333,0,0,0.624991114881114,0,0,0,0.621879272028779
31-May-2018 22:00:00,4.7525,212.2,-0.8005,-0.6895,83.15,881.943783333333,20.834015,27.39958,251.11985,318.5067,0,0,0.62455633154897,0,0,0,0.621725771228396
31-May-2018 23:00:00,5.159,215.233333333333,-0.541666666666667,-0.489833333333333,78.6066666666667,881.829583333333,4.2109075,6.66798783333333,251.42825,317.6158,0,0,0.625146387340008,0,0,0,0.621572270428014
01-Jun-2018 00:00:00,5.05033333333333,209.033333333333,-1.67333333333333,-1.62783333333333,80.9316666666667,881.5806,0.247466853333333,2.489997,249.982616666667,313.9971,0,-0.0478846057807137,0.625453308556869,0,0,0,0.621418769627631
01-Jun-2018 01:00:00,5.2845,219.566666666667,-1.312,-1.2605,78.04,881.213433333333,0.205317333333333,2.48797933333333,250.658,313.777916666667,0,-0.059949208505003,0.625683330469834,0,0,0,0.62135965422648
01-Jun-2018 02:00:00,5.4335,225.3,-1.6485,-1.6185,80.45,881.03285,1.62554891666667,3.427359,249.452183333333,313.1089,0,-0.189861056851271,0.625723485846023,0,0,0,0.621300538825328
